source_file,line_number,ship_name,origin_port,destination_port,cargo,merchant,arrival_day,arrival_month,arrival_year,publication_day,publication_month,publication_year,is_steamship,raw_segment,extraction_method,needs_review,original_extracted_ship,similarity_score,duplicate_reason
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
18950427p.724_p002.txt,57,"1,000 ends","Wade, Sons & Co.",GRIMSBY,,,,,1899,28,1,1899,False,"1,000 ends-Wade, Sons & Co.",HYPHEN_SPLIT,True,Toledo,1.0000,Duplicate within extracted ships
